distance_km,traffic_level,rain_mm,departure_min,vehicle_type,travel_time_min
8.31,7,0.0,48,1,37.8
8.13,3,0.0,49,0,36.1
8.11,7,0.0,113,0,46.2
7.57,1,0.0,78,0,26.0
7.82,4,0.0,77,1,33.7
8.1,5,0.0,120,0,41.0
8.1,8,0.0,90,0,44.1
8.3,5,0.0,79,1,36.2
7.96,1,0.0,125,1,29.4
8.1,5,4.8,92,0,40.5
8.0,5,0.0,51,0,34.9
7.75,9,0.0,146,0,49.2
7.44,9,3.8,134,0,54.2
8.11,3,0.0,78,0,33.8
8.04,3,0.0,134,0,34.7
7.85,3,0.0,176,0,34.1
7.6,7,0.0,176,1,45.1
8.16,1,0.0,127,1,31.0
7.93,2,0.0,55,1,27.4
8.14,6,0.0,117,0,39.7
8.47,4,0.0,37,1,30.7
7.46,2,0.0,111,0,28.8
7.83,5,1.5,171,0,40.1
7.95,4,0.0,118,1,32.5
8.36,6,0.0,130,0,40.8
7.59,10,0.0,68,1,48.4
8.48,2,0.0,34,1,33.4
8.03,5,0.0,180,1,35.2
7.98,9,0.0,99,0,46.0
7.95,8,0.0,90,1,39.3
7.89,5,0.0,132,1,37.6
8.26,7,6.1,153,1,45.3
7.73,2,0.0,85,1,25.2
8.09,7,0.0,126,1,46.4
7.9,10,0.0,99,0,51.2
7.81,6,0.0,120,1,35.4
8.65,5,0.0,68,0,44.2
8.1,3,0.0,124,0,32.1
8.15,6,0.0,43,1,38.7
8.28,6,0.0,164,0,51.1
7.64,7,0.8,139,1,40.8
8.44,1,0.9,175,0,33.2
7.37,6,0.0,136,0,41.2
7.81,6,10.4,72,0,52.8
7.89,3,4.2,121,1,38.9
8.15,3,1.0,144,0,35.6
8.05,4,0.0,105,1,35.0
7.96,7,3.5,130,1,46.1
8.0,6,0.0,69,0,39.0
7.76,8,0.0,157,0,43.3
7.63,4,3.2,171,0,43.2
8.18,9,1.8,96,0,50.7
8.17,7,0.0,159,0,46.6
8.4,5,2.4,54,0,43.4
7.8,2,0.0,84,1,25.0
8.17,4,0.0,118,1,34.1
7.93,9,0.0,107,1,52.7
8.3,4,0.9,138,1,37.9
8.26,4,3.6,131,0,42.4
8.05,3,2.3,52,1,32.0
7.92,8,0.0,62,0,38.7
8.24,4,0.0,44,0,33.3
8.16,4,0.0,176,0,42.2
7.83,5,0.0,142,0,38.2
7.67,5,0.0,165,1,36.6
7.93,5,0.0,128,0,40.5
8.38,6,0.0,75,1,35.5
8.29,8,3.4,139,0,45.7
7.72,8,0.0,124,0,45.6
7.71,8,0.8,110,0,44.5
8.32,2,0.0,105,1,31.0
7.72,8,0.0,142,0,41.9
8.13,2,0.0,138,1,29.3
7.85,2,0.0,66,0,33.1
8.4,9,0.0,161,0,59.5
7.81,8,0.0,140,0,46.7
8.29,6,10.5,128,1,48.1
8.05,8,3.5,154,0,50.9
8.06,10,0.0,67,0,50.0
7.51,6,0.0,172,0,44.2
7.45,6,3.3,88,1,35.6
7.94,7,4.4,87,1,41.4
8.06,4,0.0,161,0,39.5
7.72,3,9.5,99,0,36.7
7.73,7,0.0,163,0,45.9
8.14,4,0.0,98,1,28.3
8.14,3,0.0,130,0,38.3
7.97,4,0.0,82,1,32.7
8.2,5,0.0,152,0,43.1
7.71,9,0.0,70,1,46.2
7.91,7,3.1,170,1,48.4
8.41,6,0.0,105,0,43.2
8.02,9,0.0,119,1,40.2
8.03,9,0.0,36,1,37.7
8.58,6,0.0,178,0,41.2
7.65,9,0.0,161,0,50.9
8.2,5,4.1,116,1,35.2
8.42,4,1.4,172,1,37.1
7.92,4,0.0,173,1,34.5
8.21,7,0.0,127,1,42.8
7.75,6,0.4,82,1,39.4
7.83,7,0.0,121,0,43.9
8.1,7,0.0,97,1,43.0
8.2,1,0.0,116,0,27.9
8.28,2,5.9,171,0,41.8
8.39,6,0.0,90,1,39.3
7.98,3,7.0,164,1,39.9
8.3,6,0.0,174,1,39.6
7.91,6,0.0,160,0,36.6
8.23,6,0.0,127,1,41.6
8.05,4,0.0,131,0,37.4
8.11,6,0.0,162,1,43.9
8.11,8,0.0,42,0,45.4
7.6,10,0.0,152,0,59.4
7.72,8,0.0,127,0,49.5
8.03,6,1.5,108,0,41.7
7.58,3,5.8,156,1,31.0
8.21,7,1.6,88,1,38.9
8.22,9,2.8,170,1,46.3
8.08,3,0.0,147,0,34.6
7.72,4,0.0,137,1,33.8
8.35,3,2.3,126,0,38.6
8.51,7,0.0,78,1,45.1
8.04,5,0.0,138,0,37.6
8.13,2,9.1,151,0,35.5
8.05,8,0.0,33,1,43.2
8.13,6,6.3,104,0,49.4
7.97,4,0.0,163,1,34.1
7.99,4,0.0,140,0,41.1
8.23,4,2.5,138,1,39.3
8.59,5,0.0,81,0,34.8
7.65,4,4.5,140,1,34.9
7.97,6,4.1,158,0,43.9
7.7,7,0.0,109,0,48.9
8.4,7,0.0,72,0,45.1
7.85,4,0.0,50,1,30.4
7.64,6,0.0,124,0,38.9
8.16,8,4.5,146,0,45.4
8.44,2,0.0,69,0,35.8
8.17,2,0.0,112,0,34.4
8.05,6,0.0,132,0,44.1
8.1,6,0.0,67,0,36.6
8.35,3,2.6,88,0,38.9
7.78,7,0.0,137,1,40.2
7.97,6,0.0,151,0,40.5
7.89,9,0.0,140,0,50.3
7.71,3,3.6,150,1,30.9
7.92,7,6.9,134,1,45.9
8.28,2,4.8,163,0,37.1
8.14,6,0.0,162,1,43.6
8.16,6,0.0,159,0,46.0
8.04,5,7.6,133,0,44.9
8.13,8,5.4,180,0,52.4
7.8,1,0.0,41,1,26.7
7.92,6,2.3,75,1,38.6
8.05,3,0.5,160,0,34.4
8.07,7,0.0,162,0,44.0
8.08,1,0.0,161,1,25.6
7.97,8,0.0,167,0,50.3
7.91,8,6.9,112,0,51.1
8.7,8,0.0,174,0,48.3
8.23,3,8.2,78,0,37.3
8.1,6,0.0,174,0,44.4
7.94,1,0.0,130,1,23.7
7.89,8,0.0,69,1,38.2
7.97,7,6.2,152,1,45.5
8.07,6,0.0,93,0,48.5
7.53,7,0.0,80,1,40.0
7.61,2,3.4,71,1,30.2
7.84,6,0.0,38,0,35.4
8.05,4,3.6,155,1,34.9
7.94,10,0.0,121,1,51.5
8.37,8,0.0,178,1,44.5
7.63,7,0.0,115,0,43.1
7.81,9,1.9,164,0,52.2
8.38,4,0.0,177,0,38.8
8.03,9,8.5,36,0,49.5
8.22,4,0.0,57,1,27.9
8.51,7,0.0,101,0,41.1
7.83,7,0.0,167,1,43.7
7.98,1,1.4,164,1,28.6
7.93,5,0.0,104,0,41.0
7.51,1,0.0,76,1,20.5
7.92,10,1.3,160,1,51.8
8.22,2,0.0,136,0,33.9
8.14,6,0.0,39,0,35.3
8.15,8,0.0,160,0,51.2
7.91,3,0.0,176,0,32.4
7.84,5,0.0,41,0,40.1
8.32,6,3.3,91,1,40.6
7.88,3,0.0,162,0,33.5
8.07,7,0.0,134,1,47.1
8.04,4,4.9,179,0,43.4
8.37,3,0.0,172,0,41.3
8.24,6,2.9,72,0,44.0
7.68,5,0.0,145,1,35.9
7.7,9,0.0,142,0,45.7
8.14,8,0.0,58,1,41.1
7.98,5,0.0,53,0,38.0
7.89,5,0.0,132,0,42.1
8.25,4,0.0,109,1,33.5
8.05,4,0.0,129,1,36.3
8.01,6,0.0,83,1,42.8
8.19,8,0.0,130,1,44.4
7.91,4,0.0,106,0,30.9
8.39,3,0.0,169,0,37.8
7.8,5,0.0,94,0,38.0
8.16,2,0.0,167,0,34.4
8.36,7,1.5,107,0,40.6
7.66,6,0.0,133,0,42.2
7.91,5,0.0,91,0,36.9
8.29,4,0.0,160,1,36.0
8.29,9,0.0,164,0,53.3
7.96,2,4.1,160,0,34.1
7.82,8,0.0,141,0,46.1
8.24,5,0.0,94,1,35.8
8.3,8,0.0,140,1,44.1
7.71,7,2.9,176,0,45.4
7.7,2,6.0,142,0,35.3
8.06,8,0.0,176,0,53.1
8.16,7,0.0,94,0,42.4
7.93,1,5.8,164,0,36.2
8.17,3,0.0,150,0,36.8
7.82,6,0.0,162,0,42.8
7.47,7,7.9,149,0,49.7
7.89,7,0.0,120,0,41.8
8.02,7,0.0,146,0,49.0
7.93,7,0.0,174,0,42.7
7.71,7,3.1,111,0,44.4
7.55,6,0.0,176,1,35.8
7.87,4,6.6,43,1,38.4
8.22,9,0.0,34,0,43.6
8.31,1,1.9,122,0,35.0
8.3,5,3.2,165,1,41.4
7.8,7,0.0,85,1,40.0
7.71,5,0.0,147,0,43.0
8.12,1,0.0,129,0,29.6
8.16,2,0.0,92,1,34.0
8.1,6,0.0,91,0,40.0
7.5,9,3.9,49,0,48.7
7.78,6,0.0,128,1,37.9
7.99,6,0.0,116,0,43.5
8.12,4,0.0,92,0,33.9
8.19,4,0.0,178,0,39.9
8.04,1,0.0,161,1,29.2
8.08,4,2.8,126,0,40.8
8.02,5,0.0,126,1,38.0
8.17,3,4.2,75,0,34.2
8.08,2,4.1,142,1,37.2
8.02,7,6.8,176,0,49.6
7.93,8,0.0,170,1,46.7
8.02,9,0.0,52,0,42.6
8.12,6,0.0,44,0,38.6
8.07,2,0.0,177,1,35.1
8.1,7,1.5,76,1,45.7
8.34,2,0.0,130,0,35.4
8.07,7,0.0,50,1,38.8
7.84,7,0.0,164,1,38.7
8.22,7,0.0,59,0,45.1
7.66,9,0.0,141,1,46.1
7.73,7,0.0,45,0,34.0
8.08,7,2.9,67,0,39.2
8.13,4,0.0,125,0,38.9
7.69,9,0.0,42,1,39.8
7.9,3,0.0,75,0,30.5
7.85,9,0.0,63,1,43.0
7.88,4,0.0,41,1,32.8
8.24,3,5.2,178,0,45.0
8.18,8,0.0,116,0,44.1
8.0,1,0.0,166,0,33.5
7.86,8,5.4,103,0,45.5
7.66,4,3.0,41,1,31.5
8.36,8,0.0,148,1,45.5
8.15,7,0.0,40,1,38.5
7.82,7,4.1,130,0,42.2
8.18,5,0.0,64,1,36.9
7.98,2,0.0,145,1,32.9
7.93,8,0.0,169,1,51.6
8.11,3,0.0,176,0,37.8
7.81,5,0.0,127,0,39.9
7.91,6,0.0,127,1,39.7
8.03,5,0.0,40,1,30.2
7.88,3,7.6,156,1,33.7
8.17,3,0.0,176,0,37.1
8.47,2,0.0,114,0,27.1
7.81,8,0.0,159,1,40.5
7.58,1,6.0,159,0,33.0
7.5,10,0.0,158,0,53.5
7.96,3,1.6,155,0,37.9
7.83,2,0.0,79,0,26.8
8.05,6,0.0,154,0,42.8
8.03,2,6.0,65,0,36.8
7.6,6,2.6,149,1,42.4
7.55,8,0.0,31,0,45.5
8.07,1,0.0,172,1,33.1
8.03,8,0.0,162,1,46.2
7.89,5,0.0,146,0,41.6
7.59,3,0.0,54,0,32.9
8.12,3,0.0,162,1,36.3
8.32,9,2.0,168,0,49.5
8.07,2,2.6,147,0,34.9
7.79,8,0.0,178,1,42.3
8.01,6,0.0,54,0,41.1
7.66,1,2.5,149,1,28.5
8.26,5,0.0,126,0,43.5
8.02,8,0.0,65,0,44.8
7.56,7,0.0,143,0,46.8
7.92,5,0.0,159,1,31.2
8.12,8,0.0,69,0,42.8
7.92,2,0.2,159,1,33.9
7.93,9,0.0,54,1,43.3
7.69,8,0.0,135,0,49.0
8.14,7,0.0,159,1,43.3
7.84,8,6.3,65,1,42.1
7.46,6,3.6,132,0,48.4
7.91,7,0.0,112,1,38.5
8.25,6,3.4,137,0,42.7
7.9,5,0.0,112,0,41.6
8.43,6,0.0,85,1,36.1
8.11,4,0.0,86,1,29.8
8.08,5,0.0,166,0,38.9
7.97,4,0.0,67,1,35.2
7.98,2,0.0,60,1,34.6
7.93,4,0.0,55,0,35.3
7.92,8,0.0,49,1,38.7
8.13,5,0.0,34,0,41.0
7.77,7,0.0,68,1,37.0
7.73,3,0.0,75,1,28.8
7.72,5,0.0,88,0,39.2
8.51,2,7.8,61,1,37.6
8.13,3,1.5,54,0,34.7
8.08,6,0.0,128,1,38.2
7.74,6,0.0,150,0,49.0
8.16,3,0.0,140,1,31.2
7.97,5,11.6,130,1,42.1
8.05,8,0.0,115,1,42.0
7.76,3,3.0,140,0,38.7
8.04,1,0.0,170,0,31.0
7.89,7,6.4,139,0,50.6
7.81,2,0.0,46,0,30.1
8.18,10,2.2,132,1,48.8
7.62,6,0.0,126,0,39.3
8.14,5,0.5,116,0,40.1
8.17,5,0.0,132,1,38.7
7.78,6,0.0,145,1,38.9
7.79,2,3.4,40,1,29.8
7.94,9,5.6,120,1,46.3
8.07,6,0.0,161,1,38.1
7.96,3,0.0,127,0,35.3
8.11,6,4.2,48,0,42.8
8.44,3,3.8,157,1,36.8
7.87,1,0.0,175,0,30.4
7.57,6,0.0,165,1,39.3
8.21,6,1.8,103,0,43.0
8.42,6,0.0,128,0,42.7
8.1,3,5.1,135,1,34.0
7.73,6,0.7,150,0,44.0
7.97,2,2.1,144,1,31.9
7.72,6,3.0,76,0,39.3
8.16,6,4.1,164,0,45.6
7.66,7,4.0,165,0,45.2
7.92,8,1.4,109,0,46.5
7.75,8,0.0,62,0,48.1
8.03,10,0.0,137,0,51.6
7.91,10,0.0,102,0,50.4
8.04,7,3.0,153,0,51.2
8.01,9,0.0,96,1,45.5
7.75,8,0.0,87,1,42.9
8.16,7,0.0,167,1,43.2
7.99,2,3.5,138,1,31.5
7.75,1,2.6,52,0,31.0
8.56,8,3.2,147,1,52.4
8.12,5,0.0,154,0,37.0
7.96,8,0.0,82,0,43.6
8.35,4,0.0,177,0,37.4
8.46,5,0.0,105,1,35.1
7.96,7,0.0,174,1,46.2
8.09,9,0.0,92,0,47.3
7.75,2,0.0,137,0,35.1
7.96,8,0.0,125,0,44.2
7.95,8,0.0,180,1,42.9
8.05,4,0.0,110,0,34.2
8.08,5,0.0,72,0,42.7
8.14,1,0.0,163,0,34.8
8.06,1,0.0,41,0,25.4
7.7,5,0.0,169,0,43.7
7.77,2,0.0,58,0,29.8
7.86,3,0.2,132,0,36.7
7.93,8,0.0,150,0,47.1
8.26,6,0.0,99,0,37.5
7.71,6,4.2,164,0,42.4
7.91,3,0.0,135,1,36.5
8.24,8,0.0,108,0,49.3
7.93,8,0.0,97,1,39.3
8.12,6,0.0,58,1,37.9
7.97,9,0.0,141,1,45.3
8.06,8,0.0,103,0,49.3
7.94,7,5.4,97,0,45.8
8.17,7,0.0,175,1,40.8
7.61,2,4.4,89,1,32.9
7.91,4,7.4,168,0,46.6
8.07,2,3.9,178,1,35.4
8.13,1,1.9,162,0,35.2
8.37,3,0.0,35,1,27.0
7.9,8,1.8,167,0,44.6
8.37,4,0.0,78,0,33.0
7.84,10,4.3,102,0,55.4
8.33,6,0.0,180,0,43.3
8.2,4,0.0,110,0,40.1
7.77,5,6.9,143,1,39.1
8.08,3,0.0,95,0,34.6
7.99,10,0.0,104,0,47.7
8.16,8,0.0,136,0,46.1
7.94,1,0.6,175,1,24.5
7.92,9,0.0,90,0,46.3
8.34,7,0.0,84,1,39.6
7.98,2,1.2,37,0,26.1
8.21,7,0.0,76,0,44.5
7.94,6,0.0,87,1,39.4
8.42,3,6.1,47,1,32.7
7.83,7,0.0,131,1,37.3
7.85,2,0.0,61,0,36.0
8.38,5,0.0,124,0,41.4
7.89,1,0.0,74,0,22.0
8.4,9,0.0,174,1,46.7
8.22,7,0.0,95,1,38.8
7.96,3,0.0,54,1,27.9
7.55,4,0.0,163,0,40.8
8.0,3,0.0,109,1,32.6
8.03,7,4.7,162,1,47.1
8.29,2,6.3,95,0,36.3
8.4,8,0.0,123,0,49.9
7.83,9,0.0,115,1,43.7
8.2,7,2.7,131,1,44.1
8.19,3,0.0,109,1,33.8
8.27,5,7.8,122,0,43.1
8.12,5,0.0,146,0,34.4
7.51,6,6.5,111,1,36.1
7.96,7,0.0,146,1,48.6
7.71,6,0.0,150,1,40.9
7.95,5,3.9,154,1,41.9
8.25,8,0.9,119,1,48.6
8.08,2,0.0,31,0,27.2
8.29,5,5.5,154,0,42.5
8.09,7,0.0,171,0,42.4
7.68,2,0.0,142,0,39.9
7.37,7,0.0,126,1,36.6
8.04,8,0.0,131,0,50.4
7.95,7,0.7,141,1,39.9
7.76,1,0.0,180,0,32.3
7.57,3,0.0,46,0,35.7
7.82,4,0.0,36,0,35.3
7.95,4,0.0,177,0,38.6
8.17,9,0.0,115,0,55.5
8.05,7,0.0,137,0,39.1
8.4,4,9.8,154,0,42.5
7.74,9,0.0,153,0,47.8
8.22,7,0.0,142,1,45.3
8.01,4,0.0,119,1,32.9
8.17,5,0.0,133,1,40.3
7.89,3,0.0,151,0,30.7
8.27,10,0.0,165,0,56.1
8.07,6,0.0,61,1,39.9
7.83,8,2.8,90,1,40.3
8.0,4,0.0,108,1,33.9
7.94,8,0.9,144,0,46.5
8.12,2,0.0,108,0,34.3
7.71,10,0.0,83,1,49.2
7.99,9,0.0,39,1,40.9
8.1,5,0.0,164,1,39.3
8.01,7,0.0,112,0,44.5
8.34,7,7.5,98,0,49.1
8.19,9,0.0,127,0,53.5
8.0,4,0.0,60,1,33.1
8.05,5,0.0,108,1,32.7
8.07,8,0.0,154,0,49.6
8.1,7,0.0,152,0,50.0
7.54,5,3.0,156,0,41.7
7.92,8,0.0,118,1,47.0
7.63,1,3.1,104,1,27.0
8.32,7,0.0,163,0,47.3
7.98,3,0.0,71,0,29.0
7.95,4,0.0,151,0,36.4
8.22,5,0.0,169,0,42.1
8.11,5,0.0,91,0,41.0
7.72,6,0.0,75,0,41.1
7.98,6,0.0,125,0,45.7
7.92,4,1.9,79,1,29.5
7.56,3,0.0,167,0,39.9
7.83,7,1.4,84,1,38.2
7.95,5,0.0,96,0,35.1
7.97,6,10.2,169,0,52.4
7.63,6,0.0,77,0,36.2
8.29,9,0.0,169,0,54.8
7.97,7,11.0,78,0,42.7
8.01,1,0.0,171,1,27.1
8.1,8,0.0,96,1,45.4
7.8,10,0.0,84,0,51.0
8.11,5,0.0,120,1,29.0
7.91,9,3.4,104,1,44.7
7.78,6,6.8,76,0,38.9
8.14,5,5.4,99,0,43.0
8.37,4,2.9,150,0,41.1
8.18,7,0.0,163,0,45.0
8.23,3,0.0,162,0,36.7
7.87,2,1.2,155,0,31.1
7.6,1,0.0,31,0,24.9
8.37,4,0.0,113,0,41.3
8.51,5,0.0,70,0,37.9
8.39,6,2.7,49,0,40.6
7.92,4,0.0,152,1,38.6
7.71,10,4.1,159,1,47.0
7.73,4,0.0,161,1,39.4
7.58,5,0.0,169,1,41.7
7.97,2,2.4,135,1,28.8
8.4,4,2.4,180,1,41.4
7.96,1,0.0,121,1,21.2
8.08,6,0.0,168,1,40.7
8.34,7,0.0,58,0,40.0
7.9,3,3.8,66,1,34.1
8.51,5,0.0,135,0,42.3
8.5,1,0.0,61,1,26.4
7.97,8,4.6,50,0,43.5
7.86,7,0.0,75,1,42.1
8.17,2,0.0,158,1,31.5
7.91,5,3.7,173,0,41.1
7.71,9,0.7,99,1,42.9
8.32,5,3.0,178,1,40.7
8.3,6,0.0,160,1,40.5
8.04,5,17.5,81,1,47.0
7.68,6,1.3,134,0,45.1
7.69,10,0.0,179,0,54.7
8.03,10,0.0,165,0,51.3
7.88,7,0.0,103,1,41.5
7.91,5,4.1,94,1,37.5
8.26,5,3.4,162,0,47.2
8.18,5,3.3,129,1,38.9
8.34,10,0.0,69,0,50.3
7.75,7,0.0,98,1,39.6
7.91,5,0.0,143,1,38.4
8.19,1,1.5,67,0,32.5
8.11,6,0.0,148,0,47.1
8.38,10,0.0,149,0,56.1
8.11,6,0.0,88,1,38.2
8.46,3,0.0,109,0,35.9
8.14,1,0.0,174,0,32.1
8.27,5,8.9,154,1,46.7
7.92,9,0.0,158,0,50.1
8.0,10,0.0,125,1,55.1
8.23,9,0.0,78,0,47.5
8.4,7,0.0,135,0,50.0
8.18,6,1.7,156,1,45.9
7.98,6,0.0,31,1,40.6
8.34,6,0.0,58,0,39.8
7.45,7,14.1,119,0,50.8
7.64,5,0.0,114,0,38.0
8.17,7,3.3,179,1,49.6
8.0,2,0.0,54,0,29.7
8.15,4,0.0,97,0,35.4
8.02,8,0.0,161,1,46.6
8.14,9,0.0,137,0,45.3
7.8,6,4.8,131,1,43.8
8.14,1,14.6,153,1,34.5
8.25,9,0.0,41,0,45.4
8.31,7,0.0,175,0,49.9
8.5,5,0.8,74,1,35.3
8.06,6,0.0,51,1,37.8
8.07,5,0.0,100,0,42.8
7.62,5,0.0,148,1,33.1
7.87,8,0.0,82,1,42.3
7.95,3,0.0,43,1,31.7
8.26,2,0.0,45,0,27.1
7.85,1,0.0,86,0,26.3
8.2,4,2.8,63,1,39.7
8.0,3,0.0,105,1,28.3
7.96,3,0.0,71,1,29.6
8.06,1,0.0,100,1,21.3
7.9,3,5.7,115,0,35.9
7.89,4,0.0,153,0,40.4
7.57,1,0.0,81,1,28.4
7.94,6,6.5,120,1,44.9
7.88,6,0.0,161,1,39.6
7.87,2,0.0,179,0,31.2
8.1,6,1.6,130,0,44.6
8.16,10,0.0,114,1,46.5
8.06,9,0.0,140,1,41.3
8.25,1,0.0,121,0,31.5
8.14,8,1.4,69,0,49.7
7.93,5,0.0,117,0,42.7
7.88,2,2.4,178,0,39.4
8.08,4,1.6,141,1,37.1
8.14,4,0.0,91,1,31.1
8.35,6,7.1,175,1,47.3
8.3,7,0.0,107,0,44.8
7.86,7,0.0,107,1,39.5
7.97,4,0.0,138,1,36.9
8.17,4,0.0,132,1,36.6
8.27,4,0.0,92,0,35.4
8.23,5,0.0,118,0,38.1
7.98,10,0.0,99,1,43.5
7.69,7,0.0,152,0,45.0
7.75,10,1.9,60,1,49.0
8.07,7,0.0,154,1,40.4
8.09,5,3.4,68,0,37.1
7.73,5,5.9,94,0,43.2
8.01,5,0.0,99,0,43.7
8.16,5,0.0,180,1,44.8
7.71,8,0.0,135,1,47.5
8.28,5,0.7,157,0,41.7
7.91,4,0.0,130,1,31.8
8.31,7,0.0,179,0,48.4
7.87,8,0.0,72,0,44.2
7.74,5,0.0,137,0,38.9
7.89,7,0.0,159,1,47.6
7.98,2,0.0,139,1,34.7
7.9,6,0.0,170,1,42.0
7.95,1,2.0,136,0,32.1
8.08,1,2.9,162,1,31.0
7.96,6,0.0,71,0,35.6
7.98,4,10.0,87,0,45.5
7.57,7,2.5,115,0,48.2
8.1,8,0.0,165,1,42.5
7.98,3,0.0,113,0,33.1
8.4,7,0.6,139,1,45.9
7.77,6,0.0,108,0,39.9
7.55,2,0.8,160,1,34.0
8.15,7,0.0,76,0,40.7
8.09,6,0.0,135,1,38.5
7.75,6,0.0,133,1,40.1
7.62,9,0.0,109,1,43.1
8.38,6,0.0,149,1,39.5
8.35,10,0.0,38,0,47.8
7.38,6,0.0,164,1,40.7
7.89,2,0.0,101,0,35.0
8.42,5,0.0,159,0,43.3
7.88,3,3.4,94,0,34.1
7.88,6,0.0,74,1,41.2
7.93,7,10.2,107,0,50.3
7.72,5,5.3,159,0,46.4
7.57,2,0.0,148,0,28.9
8.26,5,0.0,109,1,40.4
7.54,2,7.0,174,1,33.6
8.06,7,8.0,110,1,44.3
8.22,8,0.0,101,1,44.4
7.64,9,3.2,65,1,38.6
7.77,3,0.0,48,0,33.5
8.3,6,0.0,101,1,38.1
8.13,6,0.0,54,0,44.4
7.85,9,0.0,118,1,45.8
8.3,6,6.8,166,0,45.0
8.3,3,9.3,120,0,39.1
8.07,5,0.0,120,0,32.4
7.77,7,0.0,86,1,46.7
7.9,7,0.0,69,1,31.7
8.07,8,0.0,80,0,43.6
7.95,3,0.0,132,1,34.7
8.23,9,0.0,135,0,53.8
7.62,2,0.0,80,0,36.3
7.63,10,0.0,109,0,49.0
8.05,8,6.8,132,1,49.3
7.88,7,5.1,155,0,46.9
7.84,7,0.0,97,0,38.2
7.56,2,0.0,89,1,24.8
8.0,1,0.0,152,1,23.6
7.99,2,0.0,125,0,34.1
8.16,2,8.8,166,0,39.0
8.02,6,0.0,78,1,37.0
7.97,3,0.0,156,0,38.2
8.29,8,0.0,69,0,46.1
7.67,5,6.9,134,0,45.3
8.13,7,0.0,91,0,48.9
7.58,7,0.0,56,0,38.6
7.79,4,1.0,138,1,29.4
7.7,4,0.0,124,0,35.0
8.2,4,0.0,121,1,34.3
7.98,8,0.0,135,1,44.9
8.0,6,4.6,105,0,46.3
7.72,4,4.8,144,0,37.1
7.93,8,0.0,62,0,40.6
7.81,2,0.0,150,0,37.5
8.1,7,0.0,133,0,45.6
7.75,5,0.0,121,0,40.1
8.33,7,0.0,61,0,43.8
7.58,9,0.0,90,0,46.9
7.8,7,0.0,93,1,39.0
8.42,5,9.4,82,0,43.0
7.89,3,0.0,176,0,35.0
7.67,8,0.0,172,0,53.4
8.05,5,0.0,129,0,45.4
7.88,2,0.0,77,1,31.2
7.79,7,0.0,171,0,44.8
7.73,4,0.0,154,0,39.4
8.69,1,8.1,40,1,27.7
7.94,9,3.0,122,1,50.1
7.52,5,0.0,137,0,38.2
8.37,4,0.0,48,0,36.2
8.15,7,0.0,43,1,39.4
7.81,8,1.9,118,1,43.3
7.77,1,0.0,30,0,29.9
8.17,7,0.0,43,1,43.9
7.94,7,6.6,69,0,48.9
7.52,3,3.2,171,0,37.6
8.45,5,1.8,156,1,36.7
7.89,2,4.0,116,0,35.1
8.37,7,0.0,120,0,44.7
8.32,8,1.2,146,1,48.0
7.75,2,0.0,119,0,30.4
8.26,8,0.7,47,0,42.4
7.84,7,0.0,153,0,45.5
7.53,4,0.0,45,0,36.7
7.89,7,0.0,121,1,41.2
8.1,1,0.0,166,1,32.3
7.88,9,0.0,59,1,39.4
7.92,6,0.0,149,1,40.9
8.29,6,0.0,42,0,36.3
8.03,7,0.0,180,1,50.9
7.79,6,0.0,146,1,43.1
8.18,8,0.0,177,0,49.5
8.05,6,0.0,144,0,37.8
7.37,9,3.3,84,1,40.6
8.11,6,0.0,173,1,46.4
8.1,3,0.0,139,1,29.5
8.01,9,0.0,133,0,50.3
8.22,7,1.5,113,1,47.7
7.83,7,0.0,91,0,43.0
8.08,10,0.0,127,1,44.4
7.61,2,6.8,104,1,27.3
8.1,5,9.0,165,0,47.7
8.49,4,3.0,38,0,34.7
7.75,6,0.0,127,0,41.4
7.81,8,9.7,163,0,49.6
7.82,9,0.0,37,0,43.7
8.03,5,4.5,90,0,39.8
7.73,7,8.0,44,1,42.1
8.11,9,2.0,135,0,48.1
8.21,7,0.0,96,0,44.7
8.13,4,3.6,176,1,41.6
7.56,6,0.0,138,1,37.2
8.25,9,0.0,131,0,50.1
8.23,10,0.0,172,0,49.9
8.21,6,0.0,80,0,36.4
8.09,8,0.0,131,1,45.0
8.06,3,0.0,129,1,35.3
8.26,4,0.0,51,1,27.2
8.48,9,0.0,174,1,47.9
7.76,3,1.9,148,1,34.9
8.27,3,8.9,169,0,43.6
7.98,5,0.0,179,1,36.5
7.97,6,3.4,120,1,40.9
7.62,6,0.0,160,0,44.8
7.93,4,1.4,133,0,35.9
7.75,9,0.0,178,0,54.2
7.88,9,8.0,84,0,47.7
7.73,5,7.0,34,0,43.2
7.89,5,0.0,73,0,38.1
7.9,7,0.0,62,1,37.5
8.02,7,0.0,114,1,35.3
7.6,5,0.0,50,1,37.1
7.64,5,0.0,80,1,31.7
8.09,4,0.0,55,0,35.6
7.8,4,0.0,121,0,38.3
8.27,5,0.0,88,0,46.5
8.06,7,1.8,119,0,44.1
8.15,7,4.7,53,0,45.3
8.35,7,0.0,125,0,46.3
7.92,5,0.0,62,1,35.0
7.86,7,0.0,55,1,36.4
8.22,1,0.0,95,0,35.1
8.13,5,0.0,168,0,40.0
7.95,8,2.5,158,0,50.1
8.35,6,2.6,176,0,45.3
7.95,5,0.0,117,0,37.6
8.01,6,0.0,95,1,41.2
8.01,9,1.9,178,1,49.1
7.77,6,4.8,106,1,34.1
